start_x,start_y,start_z,goal_x,goal_y,goal_z,steps,reached_goal,final_x,final_y,final_z,final_vx,final_vy,final_vz,final_position_error,trajectory_total_cost,trial,seed,status
0.9756798362995616,-0.9491248875397394,0.8013978550198497,1.3,2.1,1.4,493,True,1.289277433110443,2.006546051681156,1.3743554915592544,0.1295186886265819,1.2045783453587524,0.0376161436646022,0.09750002415512357,24842.50356046432,59,1364689070,ok
0.5028374080088782,0.6264010647645106,1.077241332757485,1.3,2.1,1.4,462,True,1.2535737018939601,2.013063827233623,1.3841498105258083,0.3637691268283945,0.672576209539897,0.024140767535091784,0.09982248142309422,7266.906195309453,60,653238326,ok
-1.0821927273925465,-0.9446594850425563,1.3248115585930273,1.3,2.1,1.4,480,True,1.25248366203433,2.0155071189665232,1.393437199304487,0.8855216540304188,1.150900472051545,0.0026058942740941793,0.09715924902948803,30953.46676470238,61,1488779769,ok
1.4343787525681524,1.1456060131381078,1.4181571902633014,1.3,2.1,1.4,427,True,1.313811822041078,2.0014827659439027,1.4008519739251055,-0.07014461586937172,0.4984057755171107,-0.0017577697734565568,0.09948435904064183,2037.0377271192533,62,2057821331,ok
1.1859733965832224,0.42005719990498536,1.4050749399784788,1.3,2.1,1.4,452,True,1.2936084779914647,2.0027438078104116,1.3995881885509238,0.052014139174979504,0.7685803524740631,-0.0007581067137100194,0.09746685622032421,5971.958965315472,63,287096246,ok
-0.15869557607333729,-1.3918178252506093,1.2333448485219272,1.3,2.1,1.4,481,True,1.2687862568451247,2.0076360960765025,1.3898026205682275,0.5475562606827779,1.3228993281015493,0.007982395949200864,0.09802741992423934,30091.50851522792,64,106149913,ok
-0.01581587943598306,-1.3456314865742964,1.418186576311518,1.3,2.1,1.4,477,True,1.2741846652233302,2.00820189046303,1.3976193118051632,0.4941570874041931,1.3147471546637135,-0.001728358875963931,0.09538863716645771,28052.781425117944,65,1091905301,ok
-0.7911004742895381,-1.2766750112007585,1.0195219118654566,1.3,2.1,1.4,491,True,1.258293085175644,2.01583447577884,1.3814886481386903,0.7715069201754863,1.255331954780141,0.020655049028442757,0.09573908480512033,35246.79175510076,66,511205879,ok
-0.03216931873277762,0.1826312811150701,0.8832743309811245,1.3,2.1,1.4,482,True,1.2464873180761584,2.0191182972290806,1.3770973216615812,0.5611712782351691,0.8093991121922179,0.034238861736524254,0.09964933338903316,15046.692539953088,67,1485060432,ok
-0.4724041302666513,0.9591819756497766,1.4297509149471148,1.3,2.1,1.4,459,True,1.2175949807008957,2.043736882606158,1.4003773322265576,0.7732015902038625,0.49946081183377805,-0.002944829714333366,0.09978110023530622,9287.076095954124,68,55239644,ok
1.2231583804591342,-0.31245758366856435,0.8175469063673357,1.3,2.1,1.4,486,True,1.2964777394720894,2.0063759392646845,1.3747807315073783,0.03262617807437067,1.0056639023191505,0.03842730088724244,0.09702516462804624,16782.975569604987,69,1493642804,ok
-1.4210051843287723,1.1500260161756044,1.24123884497999,1.3,2.1,1.4,473,True,1.2094229631973488,2.061847243741364,1.391166404474947,1.099950919145895,0.38882676010126915,0.0108556960540966,0.09868062026548051,17662.777083298635,70,1795387853,ok
1.428676796524997,-0.8255045451349268,1.189346857413787,1.3,2.1,1.4,475,True,1.3033230618073317,2.002780526192266,1.3889549132055656,-0.051156405330906325,1.1785251499395892,0.014631974575901261,0.09790129094922388,18510.516021978518,71,158590476,ok
0.4230805140735474,-0.8288671484609136,1.3008133672204758,1.3,2.1,1.4,473,True,1.2749137160109105,2.0045186650828124,1.3935156227404435,0.34816752247663874,1.171877540803425,0.006657185576113762,0.09893459511411398,19556.739421980383,72,1164856557,ok
-0.12487098137174346,0.1625582194920283,1.7539720320353918,1.3,2.1,1.4,468,True,1.2447399262441134,2.0200623064512255,1.4149514509037626,0.6032817418167933,0.8223469888777959,-0.026869194968762146,0.09832220748910923,13703.551896391735,73,670087588,ok
-0.954224786128672,-0.7435651228667925,0.9906213207423099,1.3,2.1,1.4,490,True,1.249254692136448,2.0199325075731887,1.380827896068885,0.8506158591817524,1.0839127864512321,0.023803663996054162,0.09671328338356452,30158.50914675757,74,1554720640,ok
-0.5029789025528163,0.2660132727877309,1.5770079980194,1.3,2.1,1.4,466,True,1.2346317868024854,2.0263039246390444,1.4065676256909168,0.7503028238612939,0.7679099485432421,-0.013260296443301258,0.09872815468476748,14137.665125223952,75,17804001,ok
-0.1112229843662027,-0.06677480892258814,1.4313262403829516,1.3,2.1,1.4,466,True,1.2501973383038791,2.0154505953105604,1.399865108424207,0.5844168969953172,0.9029966629602362,-0.0024509856248386345,0.09812708668402491,13899.437695944584,76,218676096,ok
-0.7496765196438286,-0.2928411286931327,0.8148459480587645,1.3,2.1,1.4,494,True,1.2436182430918956,2.022789427472556,1.374950621328968,0.8007440203948909,0.9426195885497644,0.036819292381286846,0.0988324157038825,25825.195583040862,77,614711623,ok
-0.05068842057299605,0.8816566035230622,1.4045939417794755,1.3,2.1,1.4,455,True,1.2292996705385273,2.033715315272631,1.399450280191584,0.6058762860348527,0.5479199771552942,-0.00040105772006873903,0.09691490188425755,6947.33867912375,78,256146671,ok
0.8847695413414067,-1.2757283582233083,1.1151557785176354,1.3,2.1,1.4,482,True,1.2876083066773563,2.005377665246514,1.3855643439478014,0.16266065304699576,1.3081979144612004,0.017820907520133503,0.09651594926881568,25310.264069730143,79,169701698,ok
-0.22217650649281095,-0.6290801835082078,1.6129733398682662,1.3,2.1,1.4,472,True,1.2560647896373918,2.012284683295285,1.407134888421242,0.6057409310115588,1.0895055289503102,-0.016201999832207752,0.09836252399668631,20800.241296733126,80,1638636858,ok
0.9696905451834312,1.3596775286573792,1.6613676309730652,1.3,2.1,1.4,421,True,1.259994896047606,2.0103862356236175,1.4161003185166774,0.18022037338002658,0.403694489284162,-0.026215352191056522,0.09944976301774751,2251.026611358618,81,1753289870,ok
1.3501336177037748,0.6828620321615211,1.4028374134527521,1.3,2.1,1.4,445,True,1.3034534362082701,2.0013289626117663,1.3996805381936224,-0.023859773394217267,0.6750983016196896,-0.0002617426844120561,0.09873196998318506,4270.181664788052,82,2064706839,ok
-0.9336829964974998,-1.051789141104551,1.1604169547084524,1.3,2.1,1.4,485,True,1.25515322037494,2.0177714109292815,1.3869037527338748,0.8288107721785444,1.1823677324823156,0.015842511643299032,0.09457423642702747,31902.1881766171,83,1115903075,ok
0.9624054555290353,1.2955726878327125,1.3501004641071077,1.3,2.1,1.4,423,True,1.2616723834970596,2.008342241635083,1.3968230222735987,0.18030499385658222,0.42979362374592994,0.004835027149656633,0.09939941671233324,1718.7061138532831,84,1599932289,ok
